,id,module,supermodule,dim_1,dim_2
4349,ABAT,12,1,2.25727123406694,-3.33268084436508
4350,PMM2,17,1,-1.91948431345655,3.39941582769303
4351,C16orf72,10,1,-1.05136793467237,1.64721856206803
4352,AC012178.1,11,1,4.04358309891985,4.54649338811783
4353,GRIN2A,11,1,4.99700147298143,3.81014571279434
4354,EMP2,26,1,0.587006751568776,1.87417230695633
4355,CIITA,5,1,-0.337561782328624,-2.2975460520372
4356,CLEC16A,10,1,-1.42409699770643,2.4141865739241
4357,LITAF,2,1,0.228851858647328,2.40688452810196
4358,GSPT1,6,1,-1.09102934214308,3.40980181783585
4359,SNX29,5,1,0.778065029652577,-2.07258047968002
4360,AC007601.1,22,1,2.2598888316469,-0.369731031952818
4361,CPPED1,2,1,-0.418422873942394,2.4995640286818
4362,SHISA9,16,1,4.64554649976061,2.09683833211807
4363,ERCC4,32,1,1.60649764922426,2.04061207860855
4364,MRTFB,10,1,-1.63494032236769,2.13256464094071
4365,PARN,3,1,-1.38750904413893,-0.000422083435972054
4366,AC026401.3,20,1,-1.65249555918409,-2.27116002946945
4367,ABCC6,8,1,1.49418932584093,-2.82196035295578
4368,XYLT1,13,1,0.860370341809254,-0.565952651797254
4369,RPS15A,4,1,-2.04596870753004,-5.69259800821396
4370,ARL6IP1,29,1,1.64914727595614,3.11250696271805
4371,SMG1,2,1,-0.615256722895641,2.30710182279495
4372,ITPRIPL2,7,1,2.37974495080278,-2.02869095712753
4373,SYT17,22,1,2.18453047064112,-1.01772738307567
4374,CLEC19A,25,1,0.326807800801259,3.28115544408707
4375,TMC5,31,1,0.608464066060048,4.47227988332657
4376,CCP110,11,1,3.64130622533129,3.47503933996109
4377,VPS35L,2,1,-0.269831593958873,2.49998674482254
4378,AC004381.1,3,1,-1.61010712000563,-0.969263479708155
4379,REXO5,9,1,-5.85759275767042,-1.30004572182747
4380,METTL9,23,1,1.21705097344683,-2.21264531522842
4381,AC005632.3,28,1,1.58835405495928,0.526230789126436
4382,IGSF6,18,1,0.203534666569691,-1.24854671269508
4383,UQCRC2,1,1,-1.42748707148268,0.983865118922274
4384,VWA3A,13,1,0.89998323109911,-0.641619690357168
4385,NPIPB5,2,1,-0.42562859865858,1.90917286962418
4386,USP31,6,1,-1.36128276201918,3.29686436742691
4387,AC008915.2,4,1,-2.20103996607496,-5.30651726633163
4388,GGA2,24,1,-0.20273083063795,0.917970276774447
4389,AC008870.4,22,1,1.89298773196505,-0.749717169104536
4390,PRKCB,2,1,-0.38359135004713,2.04824028104691
4391,TNRC6A,3,1,-2.03093355509474,0.322894311846773
4392,SLC5A11,11,1,4.06004065659807,4.22599349111466
4393,ARHGAP17,18,1,0.459589544804555,-0.867546300067027
4394,LCMT1,29,1,0.925887767346364,2.42857251256851
4395,LCMT1-AS2,15,1,-0.674587663142223,0.010184741915743
4396,HS3ST4,23,1,1.30980712559984,-2.07899525076004
4397,IL4R,6,1,-1.47573631617262,2.6994386681929
4398,IL21R,6,1,-0.93720930430128,2.84444317907242
4399,KIAA0556,2,1,-0.680624898402233,2.69465074628739
4400,XPO6,10,1,-1.60195129725172,2.28287873357681
4401,NUPR1,13,1,0.940820519001942,0.00973454803375451
4402,AC133550.3,22,1,2.29607652512358,-0.355236851273496
4403,AC009093.2,2,1,-0.330932553736705,2.73477659315018
4404,SLX1B,22,1,1.91819274810122,-1.18675907760711
4405,KIF22,9,1,-5.86588877054884,-1.2558422020063
4406,MVP,21,1,-0.568282302348155,3.49515471547989
4407,HIRIP3,15,1,-0.603612597910899,-0.655661531387289
4408,DOC2A,13,1,1.46791404870318,0.138101554812472
4409,YPEL3,8,1,0.898558560879689,-2.38865222841354
4410,CORO1A,29,1,0.802375022442799,2.76282487005142
4411,SEPHS2,26,1,1.50611275819109,1.36226139158158
4412,ITGAL,2,1,-0.326053317515392,2.85639629453568
4413,AC116348.3,17,1,-2.83064382883741,3.37327466100601
4414,FBRS,28,1,1.96470779565142,0.922336555422823
4415,FUS,21,1,-0.337470944849986,3.54015336126236
4416,ITGAM,17,1,-2.73680656763746,3.30006108373551
4417,ITGAX,13,1,0.654601041348439,-0.158776842652281
4418,SHCBP1,9,1,-5.19197052332594,-1.32120131760689
4419,NETO2,19,1,-1.86476486536695,2.74365339368729
4420,ITFG1,1,1,-1.65204590174391,1.45814476102738
4421,SIAH1,8,1,1.03333503392504,-3.27794375330063
4422,N4BP1,12,1,2.60910512891577,-3.23620452791305
4423,HEATR3,6,1,-1.2712835631056,2.45347294896988
4424,TENT4B,12,1,3.62221271184252,-3.50183763414474
4425,ADCY7,14,1,3.45305002120302,-3.94604554086777
4426,NOD2,10,1,-1.633392032115,1.72521028608231
4427,AC007728.2,2,1,-0.669829305140514,2.11659011930374
4428,CYLD,3,1,-2.46515768381788,-0.0375546446427897
4429,SALL1,18,1,0.190453831227284,-1.01759096294494
4430,AC087564.1,18,1,0.154856745274525,-0.934724961070736
4431,CHD9,6,1,-1.61288803431227,2.92181263059525
4432,FTO,1,1,-2.22778004023268,1.65576348394303
4433,LPCAT2,2,1,-0.607266839472789,1.9988623628035
4434,GNAO1,11,1,4.04208642628954,4.49902377218155
4435,MT3,28,1,2.18566358474062,1.03176817983536
4436,MT1E,18,1,0.0380519070939833,-1.58268787771316
4437,MT1G,11,1,4.93675095227526,3.57867751211075
4438,NUP93,17,1,-1.97288482996656,3.30962548345474
4439,HERPUD1,30,1,2.71913007286356,0.479908562602083
4440,NLRC5,21,1,-0.624993022410411,3.23873219579605
4441,CPNE2,32,1,1.9464384951906,1.78156194776444
4442,ADGRG5,3,1,-1.25866478296949,0.0287130841627523
4443,ADGRG1,29,1,0.595238987477284,2.34462556928543
4444,KIFC3,6,1,-0.921766694514293,3.10115537732987
4445,AC092118.1,15,1,-0.238447841135997,-0.0790741077050761
4446,CDH5,16,1,4.18722862389849,1.79253921598343
4447,CKLF,13,1,1.14393991616533,0.300138331355135
4448,PDP2,22,1,1.86847359326647,-0.703983761964758
4449,CES2,24,1,0.221894804509144,1.31122264951615
4450,CBFB,21,1,-0.420083936182994,3.388628340663
4451,FHOD1,11,1,5.0061343350725,3.80068955511002
4452,RIPOR1,28,1,1.63941479113863,0.567136145533602
4453,DPEP2,5,1,0.139395777256947,-2.40724828153702
4454,DDX28,13,1,0.778623644383412,0.199984408320467
4455,NFATC3,7,1,1.79540986207293,-2.38381936460586
4456,SLC7A6,6,1,-0.972035106150646,3.34502444356827
4457,TANGO6,21,1,-0.53025883051588,3.04349074453263
4458,UTP4,6,1,-1.64871662470533,3.47372517675308
4459,NFAT5,12,1,3.60080975678728,-3.33431782632919
4460,AARS,6,1,-0.954052623240489,3.301066256465
4461,ST3GAL2,2,1,0.0141313710527236,2.82967887014298
4462,LINC01572,9,1,-4.82353466364576,-1.20960869699569
4463,ZFHX3,7,1,2.2439717688875,-2.61158552080246
4464,RFWD3,13,1,1.14431268361376,0.779075599612276
4465,MLKL,14,1,3.26380610850618,-3.71461095720383
4466,FA2H,11,1,4.4343113341646,4.1222857007399
4467,ZNRF1,31,1,0.328230682881337,4.33903966039566
4468,TERF2IP,27,1,-0.693816598383922,-1.59885629325958
4469,CNTNAP4,11,1,4.88143808034227,3.89351258367447
4470,WWOX,9,1,-4.40913170191481,-1.21973925143333
4471,MAF,23,1,0.96706885484026,-1.54072400241943
4472,AC105411.1,5,1,0.440697495015126,-2.46515598207565
4473,CDYL2,2,1,-0.321031506983775,1.76642189115433
4474,AC092718.2,28,1,2.26228003588484,1.08710250944046
4475,AC092139.1,2,1,-0.211285289256114,2.50520119756607
4476,CMIP,2,1,-0.520024236170787,2.23622140973953
4477,PLCG2,12,1,3.20325124648378,-2.68137254625412
4478,AC092142.1,24,1,0.418747011692982,1.57857594579605
4479,CDH13,12,1,2.47846003936582,-3.28052940279098
4480,AC009119.1,12,1,2.48347340233603,-3.47129979044052
4481,OSGIN1,13,1,0.770028177769642,0.229322052897494
4482,MBTPS1,26,1,0.989655796559315,1.23508749097733
4483,COTL1,12,1,3.56097454217241,-3.11876764207931
4484,USP10,17,1,-2.54944341990187,3.05536446660904
4485,KIAA0513,23,1,1.55910289672182,-1.72809269338699
4486,GSE1,7,1,1.72806185868548,-2.82117595583053
4487,COX4I1,4,1,-1.53365581843092,-5.37880196481796
4488,IRF8,2,1,-0.282080110041637,2.92778930753617
4489,KLHDC4,21,1,-0.667787726847667,3.36838040441422
4490,SLC7A5,2,1,-0.817549880473155,2.47259912580399
4491,BANP,14,1,2.77678144362734,-3.54882993608566
4492,CYBA,13,1,0.602045241864186,0.183277107180636
4493,MVD,27,1,-1.22926681849195,-1.7570443978891
4494,RNF166,13,1,1.04972046998308,-0.0927151671037272
4495,AC138028.3,8,1,0.642000738652211,-3.21013584047409
4496,PIEZO1,28,1,1.53569203999804,0.749473668040316
4497,ZNF778,30,1,3.23069167521761,-0.0386321178063944
4498,ANKRD11,2,1,-0.270001347987193,2.91823229879288
4499,RPL13,4,1,-1.84256285044386,-5.33732571512314
4500,VPS9D1,31,1,0.0968614259080702,4.17142996877579
4501,FANCA,9,1,-4.98220747324659,-1.27788358241173
4502,TCF25,22,1,2.15176389005945,-1.16803702026459
4503,TUBB3,4,1,-1.59111278864576,-5.57715859323593
4504,FAM157C,2,1,0.0573204198198134,2.50915370077042
4505,RPH3AL,16,1,4.05214864400194,1.57842764943985
4506,VPS53,6,1,-0.813002046076793,2.82342920392899
4507,NXN,23,1,0.738008324177724,-1.66833844095321
4508,ABR,22,1,1.8491684236841,-0.827744935302456
4509,CRK,29,1,0.817490521939259,2.58015046209244
4510,INPP5K,29,1,0.647942964108449,2.60282692998795
4511,PITPNA,21,1,-0.449164088694591,3.31041369527725
4512,SLC43A2,5,1,-0.263719972102184,-2.17293229013534
4513,SERPINF2,29,1,1.67469984677599,3.15591750234513
4514,SMG6,2,1,0.139359537632924,2.37039408773331
4515,PAFAH1B1,6,1,-1.1010000071211,3.04349742025284
4516,OR3A2,13,1,0.838167492421132,-0.879038588738461
4517,ANKFY1,17,1,-1.9839369616194,3.3598869809523
4518,SPNS3,13,1,0.909690920384389,0.19675669759659
4519,ARRB2,22,1,1.779947105916,-1.37448688655945
4520,PSMB6,25,1,1.16595799115465,4.02548251241593
4521,MINK1,32,1,1.14968270448015,1.8767121800795
4522,PFN1,4,1,-2.03999393793775,-5.21077361017319
4523,CAMTA2,2,1,0.053732458622914,2.75271329969315
4524,ZFP3,2,1,-0.311242040125865,2.3332437047377
4525,RABEP1,23,1,1.06664258626268,-1.35170903116318
4526,NLRP1,8,1,1.10774642613695,-2.43239798456283
4527,TXNDC17,4,1,-2.08641880366041,-5.43893875986191
4528,XAF1,15,1,-0.556483920542735,-0.339756571351011
4529,ALOX12-AS1,13,1,0.892221395047169,-0.918467205612381
4530,RNASEK,4,1,-1.38176196428968,-5.25235190301987
4531,GABARAP,4,1,-1.467940028636,-5.48953928857895
4532,POLR2A,25,1,0.274831596882802,2.92768988698868
4533,EIF4A1,6,1,-1.52848881098463,3.18832717031388
4534,MPDU1,26,1,0.439669910939198,0.950723863543551
4535,NAA38,4,1,-1.80731838556959,-4.95798602014633
4536,ALOX15B,26,1,0.517613474400502,0.762793279589693
4537,PER1,20,1,-2.10504310938551,-1.93306412607284
4538,AURKB,9,1,-5.87069624277784,-1.31436079054924
4539,CTC1,22,1,1.91315240052507,-1.07196647733303
4540,RANGRF,15,1,-0.455942090479869,0.145494557322542
4541,RPL26,4,1,-1.94852751108839,-5.83310093790146
4542,PIK3R5,7,1,2.34964295116232,-2.08008303552719
4543,STX8,2,1,-0.737251456706066,2.72547516912369
4544,GSG1L2,2,1,-0.860335286585826,2.51853928655533
4545,GAS7,2,1,-0.029223617045421,2.22596368879227
4546,SCO1,2,1,-0.621684726206798,2.80559907049088
4547,TMEM220-AS1,22,1,2.56566284236477,-0.49741723447891
4548,SHISA6,11,1,5.05500847485827,3.75784907430557
4549,ELAC2,30,1,2.12773734715746,0.450545884074251
4550,COX10-AS1,18,1,-0.31681364390089,-1.35339870363327
4551,CDRT4,29,1,0.615958754094105,2.68607459157852
4552,TVP23C,2,1,-0.497879441706676,1.97320160955338
4553,LINC02087,2,1,-0.948342498271007,2.05291471570877
4554,ADORA2B,21,1,-0.278010781733531,3.08597002118973
4555,TTC19,17,1,-2.76919525477125,2.50166068166641
4556,NCOR1,6,1,-1.08934491488172,2.52806077093033
4557,PIGL,31,1,0.408856932194691,4.32858119100479
4558,UBB,4,1,-1.58055752131178,-5.41129221826645
4559,CCDC144A,32,1,1.40765720990465,1.83805213064102
4560,FAM106C,10,1,-0.874041255442638,1.68956456273941
4561,MPRIP,13,1,1.46029252198504,-0.260901652871092
4562,RAI1,25,1,0.228293482335072,2.93037376493363
4563,SREBF1,2,1,-0.615083631007213,2.58168778509049
4564,SHMT1,7,1,1.98688280967043,-2.52630319505783
4565,FAM106A,31,1,0.614598576100331,4.48570141881851
4566,SLC47A1,23,1,1.15007609513567,-1.47898014694305
4567,ULK2,18,1,-0.425164874522228,-1.33911936789604
4568,AKAP10,10,1,-0.931971248118419,1.37083611577896
4569,SPECC1,14,1,3.00254315522478,-3.76792540460678
4570,CCDC144NL,3,1,-2.32361906382276,-0.841815963982065
4571,USP22,1,1,-1.89423292490675,0.83711109250931
4572,DHRS7B,2,1,-0.597130950419444,2.35963783353714
4573,WSB1,10,1,-1.87290304514601,1.96461401075272
4574,KSR1,2,1,-0.882445510355968,1.94910726636795
4575,LGALS9,25,1,0.288959566624623,3.26814589589981
4576,NLK,1,1,-1.34154337259962,1.02898953050522
4577,AC005726.3,10,1,-1.4851507506056,2.3242264756575
4578,KIAA0100,21,1,-0.70494407030775,3.47959361165909
4579,RPL23A,4,1,-2.03678673121168,-5.7726961603746
4580,FAM222B,21,1,-0.149583037821788,3.64656910985855
4581,FLOT2,22,1,2.17069843796061,-0.497025572358091
4582,NUFIP2,12,1,3.36384326604174,-3.08631601244064
4583,TAOK1,10,1,-1.46259110781385,1.47330699056534
4584,ABHD15-AS1,5,1,-0.0498067698164171,-1.81388428121658
4585,SSH2,10,1,-0.908945258585948,1.3055668839827
4586,AC104564.5,28,1,1.57753211644457,0.754824138583224
4587,NSRP1,1,1,-2.40732067438795,1.45797858327774
4588,CRLF3,13,1,1.36866802361773,0.261293745936434
4589,ATAD5,9,1,-4.90947883936598,-1.24913995772453
4590,AC130324.2,13,1,1.13000387337969,0.112413741053621
4591,ADAP2,25,1,0.26861435559557,3.00657305807022
4592,NF1,3,1,-2.36626165720655,-0.064299367962797
4593,EVI2A,4,1,-1.57629268976881,-5.56634869485946
4594,UTP6,10,1,-0.936320003001232,1.152065134944
4595,RHOT1,1,1,-1.56325453135206,1.089525199832
4596,ZNF207,1,1,-1.86300295206739,0.756564832629244
4597,MYO1D,11,1,4.96083718922899,3.90832791417984
4598,CCL2,17,1,-2.95678966852858,2.84328827947525
4599,RFFL,5,1,0.579595390828114,-2.0811153879747
4600,SLFN12,2,1,-1.04221361490919,2.19813165754227
4601,AP2B1,6,1,-1.28683608385755,2.74588403791336
4602,TAF15,25,1,0.2551839986162,2.81647429555802
4603,HEATR9,21,1,-0.730533059565563,2.94556984990982
4604,AC015849.1,12,1,2.38484899339245,-3.57119932085129
4605,CCL3,25,1,1.39501947549151,3.82384715169815
4606,CCL4,20,1,-2.09509723993971,-2.54473688512893
4607,CCL3L1,20,1,-2.12037819239332,-2.53088643461319
4608,CCL4L2,20,1,-2.12443035456373,-2.53073265462967
4609,MYO19,29,1,0.635394994290333,2.61399707883743
4610,AC244093.3,9,1,-5.67253225657179,-1.02292919963451
4611,ACACA,17,1,-1.98621052118971,3.44386754125504
4612,C17orf78,2,1,0.222043100865346,2.48917040914444
4613,DDX52,25,1,-0.0380977949781602,3.18023476690201
4614,MLLT6,22,1,1.76884156850145,-1.1242668411121
4615,RPL23,4,1,-2.05160873743727,-5.71853413492294
4616,LASP1,12,1,2.81484094646738,-3.12841906457992
4617,PLXDC1,18,1,0.406907383473378,-0.758922890423258
4618,RPL19,4,1,-1.93291014048292,-5.94166531473251
4619,FBXL20,8,1,0.671199862034779,-2.75620784669967
4620,PPP1R1B,28,1,2.69798899081514,1.65116415113358
4621,MSL1,13,1,0.985216084988576,0.0417549976721212
4622,CDC6,9,1,-4.90506857248976,-1.28431155592056
4623,TOP2A,9,1,-5.92582624766066,-1.153837614356
4624,EIF1,4,1,-2.04570883127882,-5.57530655771347
4625,DNAJC7,25,1,-0.127430852381725,3.08867440313248
4626,DHX58,22,1,1.99282744911478,-1.27164211183639
4627,GHDC,18,1,-0.0171050390882677,-1.4514236083612
4628,STAT5B,21,1,-0.494873460261363,3.01263151258377
4629,STAT3,2,1,-0.823167737452525,2.53532848447708
4630,ATP6V0A1,22,1,2.40906928864286,-1.34363030701729
4631,RAMP2,5,1,0.252553049595814,-1.76256718546005
4632,COA3,30,1,3.18808591750429,-0.011998616753538
4633,RPL27,4,1,-2.06116360041334,-5.73548331171127
4634,BRCA1,9,1,-5.05004042002394,-1.37193351298424
4635,CCDC200,15,1,0.244613710911732,0.229790783824007
4636,DHX8,29,1,1.03218442586229,2.35281238645462
4637,ETV4,13,1,1.43386811402605,-0.00130143076034339
4638,GRN,13,1,0.746325437100392,-0.0912254682168558
4639,GFAP,28,1,2.52528154117034,1.24426851362137
4640,KIF18B,9,1,-5.89074152323439,-1.15188091307731
4641,NMT1,28,1,1.58885956195162,0.499020911158602
4642,ACBD4,29,1,1.61500949052141,3.12546620458512
4643,ARHGAP27,26,1,1.05703753617571,1.2606929311171
4644,KANSL1,10,1,-1.14154833170607,1.1111818322554
4645,ARL17B,2,1,-0.445816691844005,2.17360601514725
4646,LRRC37A2,23,1,1.57775682595537,-1.23928760796638
4647,ARL17A,18,1,0.406483236821156,-0.799823724328001
4648,NSF,3,1,-2.0143791994734,-0.300821267662962
4649,AC005670.3,15,1,-0.746183808772106,0.336768485011141
4650,ITGB3,31,1,0.26876312878893,4.30363783925919
4651,EFCAB13,12,1,2.55052412685917,-3.31676640421005
4652,KPNB1,6,1,-1.42202967020704,3.56025443166641
4653,SP2,7,1,2.51564121630953,-2.0485990276918
4654,CALCOCO2,7,1,2.57150477555559,-2.69710924535843
4655,ATP5MC1,28,1,2.16888398316668,1.01555667013077
4656,ZNF652,5,1,0.784392539532643,-1.96667113214584
4657,SPOP,10,1,-1.51863354059889,1.19418726056961
4658,SAMD14,3,1,-2.49148290964796,-0.203626774846037
4659,PPP1R9B,26,1,1.56533599284456,1.44530186742691
4660,MYCBPAP,7,1,2.0889159777479,-1.79163005262466
4661,ABCC3,13,1,0.898540917904835,0.0361661085501119
4662,NME2,4,1,-2.08386963221266,-5.67347493082138
4663,MBTD1,8,1,0.790259663136464,-3.07220759302231
4664,LINC02073,8,1,1.26727980759905,-2.78880526929947
4665,CA10,2,1,0.126089874775868,2.5769120225325
4666,STXBP4,17,1,-2.63565510126783,2.81763873189835
4667,MMD,1,1,-1.9985682329817,1.03641710370926
4668,C17orf67,14,1,2.74265194323824,-3.44828596025558
4669,DGKE,14,1,2.84326678899096,-3.57198133379074
4670,SCPEP1,26,1,0.754362527401906,0.72651527017502
4671,MSI2,7,1,1.64726126578615,-3.30771341234299
4672,CUEDC1,24,1,0.0578783192949111,1.77693901151566
4673,AC015813.1,16,1,4.93126470235155,2.20631132215409
4674,SRSF1,29,1,0.589598957570058,2.36937460988907
4675,MTMR4,17,1,-2.83257549616529,3.36065898031143
4676,SKA2,9,1,-5.57969396921827,-1.15334396868797
4677,PRR11,9,1,-5.91358393046095,-1.17507120281311
4678,YPEL2,8,1,1.24712783482836,-3.12698473840805
4679,DHX40,27,1,-1.18430584284498,-1.64512725978943
4680,CLTC,19,1,-1.8344942888899,2.36442194074539
4681,VMP1,10,1,-0.804509337870616,1.37122807592301
4682,TUBD1,13,1,1.79546207574175,-0.087830804882963
4683,USP32,10,1,-1.59750240656568,2.47056183904556
4684,BCAS3,5,1,0.358201567204457,-2.67830946355911
4685,BRIP1,9,1,-4.77961128565504,-1.23386918812843
4686,TLK2,3,1,-1.64001434656813,-0.35620173126312
4687,TANC2,5,1,-0.432206090418834,-1.91280069261642
4688,MAP3K3,23,1,1.2370262780504,-2.15344407468887
4689,DDX42,17,1,-2.4332343897505,3.00382838338761
4690,PSMC5,4,1,-1.68253248545362,-5.17091669946762
4691,ERN1,2,1,-0.41507762285902,2.19601187795548
4692,SNHG25,29,1,0.948798481495839,2.26120100110916
4693,PECAM1,8,1,0.900182072194081,-2.33700623422714
4694,MILR1,25,1,0.302239719899159,3.20941052526383
4695,DDX5,4,1,-1.28256529185011,-5.06878580957504
4696,SMURF2,8,1,0.920549813778859,-3.47741069704147
4697,LRRC37A3,18,1,0.500799957783681,-1.07207004040333
4698,GNA13,14,1,3.35682088521288,-3.77513041406723
4699,CEP112,9,1,-5.39544885966017,-0.941401981411894
4700,PRKCA,19,1,-2.20010202738478,2.92926225751785
4701,HELZ,2,1,-0.890237267939586,1.89377269834427
4702,PITPNC1,7,1,1.90308273223208,-2.43283500581833
4703,BPTF,13,1,1.07330114033983,-0.282655023632963
4704,C17orf58,4,1,-1.57016628596022,-5.69790139108749
4705,ARSG,17,1,-2.7843610605879,3.0420011052504
4706,FAM20A,21,1,-0.571237739054698,3.24488720983414
4707,LINC01482,6,1,-1.00962751719191,2.92093763440994
4708,ABCA8,11,1,4.04252404359148,4.33115325063614
4709,ABCA6,11,1,4.04555565503405,4.55178580373673
4710,ABCA5,10,1,-1.56555002543165,1.96402702421097
4711,MAP2K6,5,1,0.116063181431752,-2.53814878374191
4712,KCNJ2,22,1,2.12623650220202,-0.656056173740347
4713,SLC39A11,6,1,-1.05609005305006,2.81875691503433
4714,RPL38,4,1,-2.0413886866255,-5.73640599161239
4715,CD300A,21,1,-0.533882554499645,3.41597876638321
4716,JPT1,4,1,-2.10843008372023,-5.21743264108749
4717,NUP85,9,1,-5.53165071818067,-0.749929346738775
4718,SLC25A19,6,1,-0.848741229502696,3.20847067922501
4719,GRB2,6,1,-1.39816659304335,2.72078738302139
4720,AC011933.4,24,1,0.341071430714589,1.24961934179215
4721,AC011933.2,10,1,-1.40866964670851,2.41461596578507
4722,MYO15B,24,1,0.290740076573353,1.29184732526688
4723,RECQL5,26,1,1.50464749720858,1.43788728803543
4724,H3F3B,4,1,-2.0295912584944,-5.71898617654892
4725,WBP2,22,1,2.63357127097414,-0.762207218109091
4726,TRIM65,31,1,0.329160276921254,4.21790204137711
4727,MRPL38,30,1,2.04970834043787,0.368073321284334
4728,UBE2O,2,1,-0.214600022761363,2.66440496534256
4729,RHBDF2,26,1,0.7799802460985,1.47672925084976
4730,SNHG16,26,1,0.634589854748707,1.67713198751358
4731,SRSF2,15,1,0.450980249913197,0.534383989275973
4732,MFSD11,23,1,1.27896005299852,-1.78086718231293
4733,SEC14L1,5,1,0.617675844700795,-1.87593039184662
4734,SEPTIN9,6,1,-1.64707392069532,2.79293212980179
4735,TMC6,26,1,0.76150781300829,1.62822709173111
4736,SYNGR2,26,1,0.998308722050648,1.45173726171402
4737,BIRC5,9,1,-5.89943521830275,-1.14923363238426
4738,PGS1,6,1,-1.20448344561293,3.18847212880997
4739,CYTH1,2,1,-0.208170588938732,2.11329159826187
4740,USP36,21,1,-0.453256782023448,3.30538497060684
4741,TIMP2,13,1,1.26046079781817,-0.262913846074064
4742,ENGASE,12,1,2.63176684466169,-3.25054922014328
4743,TBC1D16,22,1,1.99057370808886,-1.22239624768348
4744,CCDC40,22,1,1.82467198756502,-1.42214419752212
4745,GAA,13,1,1.21468371537493,-0.00503876119704993
4746,EIF4A3,20,1,-2.1621949038191,-2.39380504995437
4747,RNF213,18,1,-0.315251525370616,-1.3525378635511
4748,RNF213-AS1,28,1,1.83556056407259,0.854538894595186
4749,RPTOR,6,1,-1.44687670084669,2.84306321233658
4750,NDUFAF8,4,1,-1.85695045801832,-5.27055468469711
4751,SLC38A10,21,1,-0.568611558405895,3.11104116529373
4752,AC110285.1,11,1,5.02178889897631,3.80365738958267
4753,ACTG1,4,1,-2.06554287287428,-5.11204066186996
4754,NPLOC4,17,1,-1.96494263025953,3.45411191076187
4755,RAC3,22,1,1.90414649632738,-1.20326270967575
4756,SLC16A3,2,1,0.158223454030018,2.70695839017777
4757,CSNK1D,2,1,-0.766837771861095,2.32885918706803
4758,NARF-IT1,12,1,3.0966163912134,-3.26518669038864
4759,WDR45B,24,1,0.239873949559193,1.3951071271315
4760,METRNL,2,1,-0.915140088526744,2.1214324006453
4761,COLEC12,16,1,4.9069870152788,2.18513164609818
4762,TYMS,9,1,-4.65791195246412,-1.24589627295585
4763,ENOSF1,2,1,-0.0537452063245958,2.67884955495743
4764,LINC00470,17,1,-2.72541540476515,2.79428086370377
4765,NDC80,9,1,-5.78878515574171,-1.33346235066505
4766,SMCHD1,3,1,-3.08785694452955,-0.522969984112699
4767,LPIN2,5,1,0.580388609440785,-2.27239050775619
4768,AP000919.2,18,1,0.430432383091908,-0.960363366304357
4769,TGIF1,7,1,2.09428605821894,-2.68136277109237
4770,DLGAP1,16,1,4.42904955533312,2.00580868810562
4771,AP001496.2,14,1,2.99287116912172,-3.87568869501205
4772,EPB41L3,1,1,-2.23775976511671,1.55528411954788
4773,MIR3976HG,2,1,-0.218998368708629,2.31193814367203
4774,L3MBTL4,3,1,-1.84519975992872,-1.0414262941465
4775,PTPRM,5,1,0.281498734028798,-2.67480173021408
4776,RAB12,10,1,-0.923926528422374,1.80466208547501
4777,MTCL1,8,1,0.95497602608965,-2.65880420118423
4778,ANKRD12,24,1,-0.462805207697887,1.49697694867996
4779,AP005432.1,3,1,-2.23008459421827,-0.897557026369889
4780,PPP4R1,1,1,-1.75671690317823,1.36607012838272
4781,RAB31,12,1,3.6364427247362,-3.40715112596603
4782,VAPA,1,1,-2.16444080683424,0.612016774119417
4783,APCDD1,7,1,1.85136980202959,-3.55102052599045
4784,AP001099.1,15,1,0.252837244542103,0.49535403341202
4785,PTPN2,19,1,-1.90362757059767,2.62607679456619
4786,CEP192,3,1,-2.16557234141066,0.0913324126615926
4787,LDLRAD4,5,1,-0.358778174845714,-2.1923659077272
4788,AP005131.1,13,1,1.11328500893877,-0.880146672612448
4789,RNMT,20,1,-1.90893333765699,-2.00129690080734
4790,ZNF519,9,1,-4.79677027079298,-1.20673342853637
4791,ANKRD30B,16,1,4.02667111542986,1.72302470296768
4792,ROCK1,3,1,-2.08788364741041,-0.609111600218733
4793,ABHD3,14,1,2.91046986368464,-3.5965851774797
4794,AC106037.3,7,1,1.71458292392061,-3.24144902139755
4795,MIB1,14,1,2.80831477430628,-3.63703288942428
4796,CABLES1,8,1,1.28561109689043,-2.69144740015121
4797,TTC39C,22,1,1.67377299454973,-0.731245108543356
4798,OSBPL1A,8,1,1.08362406876848,-2.48934175878616
4799,SS18,1,1,-2.08814209315016,0.673726654948275
4800,TAF4B,2,1,-0.735085900752086,1.97520623296646
4801,CDH2,16,1,4.01379496243761,1.90007243245987
4802,DSC2,3,1,-2.51646154734327,-0.294822835026701
4803,TRAPPC8,3,1,-2.09460848185255,-0.00440564066024574
4804,RNF125,7,1,1.96633243945406,-2.74206950574966
4805,GAREM1,17,1,-2.60014265391066,2.86026034444718
4806,NOL4,16,1,3.30737322953508,1.65277347654251
4807,DTNA,2,1,-0.56258362147047,1.75349865049271
4808,AC011815.2,7,1,1.9267172851877,-2.46942474752518
4809,GALNT1,7,1,2.00868979481028,-3.57743015199753
4810,MOCOS,9,1,-4.10857504221632,-0.691569321452101
4811,KIAA1328,27,1,-1.10599511477186,-1.14433559089752
4812,AC011139.1,4,1,-1.34761112543775,-5.57053818613144
4813,PIK3C3,3,1,-2.05870359751417,-0.126815163193662
4814,LINC00907,3,1,-1.68733661982252,-1.20215048700424
